companyName,createdOn,expiresOn,imageLink,jobDescription,jobLink,location,opportunityDate,requiredExperience,role,updatedOn
Adobe,15-02-2022T11:57:51+0000UTC,17-03-2022T11:57:51+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/adobe.svg,"<h4>Experience</h4><ul><li>2-3 years of experience</li></ul><h4>Must Have requirements</h4><ul><li>BE in CS/IT or an equivalent degree.</li><li>Ingrained understanding of data structures and algorithms</li><li>Ingrained understanding of operating systems and database concepts</li><li>Strong hands-on in Java/Scala</li><li>Strong hands-on in Spring and associated ecosystem</li><li>Low-level designing</li><li>Distributed computing and parallel processing experience</li><li>High-level designing</li><li>Experience with various data stores like SQL, No SQL, Index-based, In-memory</li><li>Open-sourced something? Let's have a cup of coffee Looking for people with a \""Talk is cheap. Show me the code.\"" mindset.<br />\u00a0</li></ul><hr />",https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Noida/Software-Development-Engineer_R122071-1?source=techmaestro,NOIDA,18-02-2022T21:38:52,"Min Experience : 2,Max Experience : 3",Software Development Engineer,15-02-2022T11:57:51+0000UTC
Mastercard,15-02-2022T11:51:25+0000UTC,17-03-2022T11:51:25+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/mastercard.svg,"<h4>Skills</h4><ul><li>Intermediate (1-3 years) experience in various software development/maintenance roles and proven experience working on .Net projects under an Agile /Scrum methodology and extensively used\u00a0</li><li>ASP.NET 4.0 or higher.</li><li>C#, ASP.Net MVC</li><li>Angular JS 2.0 or higher</li><li>WCF Services, Web API 2.0</li><li>Dependency Injection and Web Service Technologies.</li><li>JavaScript, JQuery, XML, JSON, HTML5</li><li>Version control systems like GIT, TFS, SVN.</li><li>Experience in doing peer reviews and code reviews.</li><li>ORM tools like Entity Framework, Dapper</li><li>Unit Testing Frameworks like NUnit and XUnit</li><li>Exposure to Source control like TFS, SVN</li><li>Understanding of Agile methodologies</li><li>Experience in Open source technologies AngularJS, Karma, etc is desirable</li><li>Competence in SQL Server (2014 or later preferred). Advanced PL/SQL, Stored Procedures, etc. Good understanding of SSRS reports development.</li><li>Experience with Payment systems would be an advantage.</li><li>Time Management Skills.</li><li>Analytical and problem-solving skills.</li><li>Excellent troubleshooting and communication skills.</li></ul><h4>Other</h4><ul><li>Excellent communication (verbal and written) and strong collaboration skills.\u00a0</li><li>Ability to easily fit into a distributed development team.</li><li>Customer service-oriented.</li><li>Enthusiastic/High initiative.</li><li>Very good attention to detail and the ability to always follow up<br />\u00a0</li></ul><hr />",https://mastercard.wd1.myworkdayjobs.com/CorporateCareers/job/Pune-India-Transfast/Software-Development-Engineer-I_R-149364?source=techmaestro,PUNE,18-02-2022T21:38:52,"Min Experience : 1,Max Experience : 3",Software Development Engineer I,15-02-2022T11:51:25+0000UTC
PayU,14-02-2022T12:07:35+0000UTC,16-03-2022T12:07:35+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/payu.svg,"<h4>Duties and responsibilities</h4><ul><li>Hands-on experience in developing applications using Java platforms</li><li>Should be able to come up with a Low-level design</li><li>Object-Oriented Analysis and design using common design patterns.</li><li>Profound insight of Java and JEE internals (Application Performance Tuning, Transaction management, etc)</li><li>Experience in developing Web services (SOAP and RESTful)</li><li>Contribution/ participation with open source technologies is a plus</li><li>Exposure to Payments domain is a plus</li><li>Exposure to high-volume, low-latency applications for mission-critical systems, delivering high availability and performance is an added advantage.</li><li>Responsible for the development of the assigned module individually.</li><li>Should be able to work in small teams on aggressive timelines and ensure quality deliverable</li><li>Should be able to analyze and troubleshoot issues in production</li></ul><h4>Experience &amp; Qualifications</h4><ul><li>B.E. or M.E. from a reputed institute</li><li>Minimum years required \u2013 2 to 5 Years</li><li>Excellent knowledge of Java/J2EE, Databases like MS SQL/MySQL/NO SQL</li><li>Excellent listening, writing skills, and strong technical competency are essential</li><li>Working experience in Rabbit MQ or similar messaging queues.</li><li>Experience in microservice architecture with REST services.</li><li>Experience in Spring boot or equivalent technology.</li><li>Working with docker setup is a plus.</li><li>Angular or React is a plus</li><li>NO SQL experience is a plus.<br />\u00a0</li></ul><hr />",https://jobs.eu.lever.co/payu/01b6df61-00b3-45b1-a9c0-2cbf86419628?lever-source=techmaestro,BENGALURU,18-02-2022T21:38:53,"Min Experience : 2,Max Experience : 5",Software Engineer [Java],14-02-2022T12:07:35+0000UTC
Unacademy,14-02-2022T12:05:28+0000UTC,16-03-2022T12:05:28+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/unacademy.jpg,"<h4>What You'll Do</h4><ul style=\""list-style-type:disc\""><li>Take on world-changing challenges guided by our Engineering Principles \u2013 some of which have never been solved before.</li><li>Model problems, then design, write, test, and release code to solve them!</li><li>Collaborate with your peers via code reviews to level up yourself and others, to improve your ability to provide effective feedback, and to achieve higher quality code.</li><li>Build world-class mobile applications using React Native and other technologies</li><li>Work on code that is used by millions of monthly active learners.</li><li>Our commitment to onboarding and mentorship means you won't be left in the dark as you learn new technologies.</li></ul><h4>What You Need</h4><ul style=\""list-style-type:disc\""><li>5+ years of React Native professional full-time experience building and maintaining complex software on a cross-functional team. You'll join us in writing clean, maintainable software that solves hard problems. You'll write testable, quality code. You'll push the team and the mission forward with your contributions.</li><li>Should be able to write reusable, testable, and efficient code. Should be able to design and implement low-latency, high-availability, and high-performance applications. Architect &amp; design technically robust, flexible, and scalable solutions.</li><li>You must have experience in deploying Android/iOS apps previously on the play store/Appstore.</li><li>You should be able to build pixel-perfect, amazingly smooth UIs across both mobile platforms.</li><li>Understanding of REST APIs, the document request model, and offline storage.<br />\u00a0</li></ul><hr />",https://www.linkedin.com/jobs/view/2918091236?source=techmaestro,BENGALURU,18-02-2022T21:38:54,Min Experience : 5,Software Developer [React Native],14-02-2022T12:05:28+0000UTC
BrowserStack,14-02-2022T11:54:11+0000UTC,16-03-2022T11:54:11+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/browserstack.svg,"<h4><strong>Job Responsibilities</strong></h4><ul style=\""list-style-type:disc\""><li>Writing high-quality code, participating in code reviews, designing/architecting systems of varying complexity and scope, and creating high-quality documentation supporting the design/coding tasks</li><li>Lead-out team meetings, stand-ups, and architecture/design discussions</li><li>Identify areas of improvement in our frameworks, tools, processes and strive to make them better. Evaluate our success metrics and evolve our reporting systems</li><li>Works on the web application layer, backend, systems, streaming, and other associated technology to build our product and components</li><li>Find solutions and solve issues around a variety of operating systems or programming languages</li><li>Researching new technologies and adapting them to BrowserStack requirements</li><li>Own and commit to all your work, and be accountable for your results</li><li>Using and understanding code from Open Source</li><li>Teaching others how to use new software</li><li>Willing to learn new programming languages and databases</li><li>Able to write efficient SQL queries and design schemas for relational databases</li><li>Participate in a culture of code reviews, writing tech specs, and collaborating closely with other people (no lone wolves)</li><li>Produce high-quality software that is unit tested, code reviewed and checked in regularly for continuous integration</li><li>Develop multi-tier scalable, high-volume performing, and reliable user-centric applications that operate 24x7</li><li>Scale distributed applications, make architectural trade-offs applying synchronous and asynchronous design patterns, write code, and deliver with speediness and quality</li></ul><h4><strong>Requirements</strong></h4><ul style=\""list-style-type:disc\""><li>Good experience in at least one scripting language: Ruby, Nodejs, Python, AppleScript, Unix shell, or similar</li><li>Familiarity with one compiled language: C, Java, Go, or similar</li><li>Good knowledge of operating systems and networking concepts</li><li>Reasonable knowledge of Windows and/or Linux operating systems</li><li>Ability to work on Windows and Linux platforms below the application layer, including file systems, kernels, custom installations, shell scripting, internal APIs, etc</li><li>Aggressive problem diagnosis and creative problem-solving skills</li><li>Startup mentality, high willingness to learn, and hardworking</li><li>Experience of 6 months to 2 years<br />\u00a0</li></ul><hr />",https://www.linkedin.com/jobs/view/2918727913?source=techmaestro,MUMBAI,18-02-2022T21:38:55,"Min Experience : 0.5,Max Experience : 2",Software Engineer,14-02-2022T11:54:11+0000UTC
blinkit [Grofers],14-02-2022T11:51:21+0000UTC,16-03-2022T11:51:21+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/blinkit.svg,"<h4><strong>What you will do</strong></h4><ul><li>Work with the business, product, and engineering team to build products that serve<br />millions of users across 100 cities in India in under 10 min</li><li>Deliver new and improved platforms that enable our product engineering teams to<br />deliver value and delight our customers by enabling 10 minute delivery on a wide<br />assortment of high-quality products</li><li>Partner with senior engineers and product managers to help meet team goals and<br />vision</li><li>Get your hands dirty at the code level to understand, assess, list, and deliver<br />improvements to the system</li><li>Able to work in a distributed context but towards a common vision, while<br />optimizing the technology solutions for delightful customer experiences</li><li>Go beyond local optimizations to collaborate cross-functionally and bring results.</li><li>Fostering a collaborative, inclusive, and supportive team culture focused on fast,<br />focused, high impact execution</li></ul><h4><strong>Qualifications</strong></h4><ul><li>3+ years of overall work experience in systems development</li><li>Experience in at least one of the programming languages like Python, Java, JS, Go<br />etc.</li><li>Software development experience in building web services, distributed systems,<br />and highly scalable applications</li><li>Experience in implementing software engineering best practices</li><li>Good understanding of product development lifecycle</li><li>Excellent in technical communication with peers and non-technical cohorts</li><li>Ability to mentor junior engineers &amp; work on features independently with little<br />guidance</li><li>Rapid prototyping skills for getting product feedback</li><li>Ability to proactively seek to debug &amp; optimize the codebase<br />\u00a0</li></ul><hr />",https://blinkit.com/careers/sde-2?source=techmaestro,GURUGRAM,18-02-2022T21:38:56,Min Experience : 3,Software Development Engineer II,14-02-2022T11:51:21+0000UTC
Salesforce,13-02-2022T11:10:24+0000UTC,15-03-2022T11:10:24+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/salesforce.svg,"<h4><strong>Role Description</strong></h4><ul><li>Develop an in-depth understanding of Salesforce Data Intelligence/Machine Learning solutions and underlying architectures with a primary focus on the Event analytics platforms.</li><li>Collaborate and work with the Program Managers, Data Analysts, Scientists &amp; fellow engineers using the Agile development process.</li><li>Implement batch/Streaming data pipelines leveraging Hive/Spark/Presto and Airflow frameworks that process data at scale ranging from GBs to TBs.</li><li>Own implementation of the end-to-end data engineering components/frameworks. Independently delivers the components/frameworks with a quality mindset.</li><li>Implement efficient and reliable data models for optimal storage and retrieval.</li><li>Continuously look for opportunities to automate and build tools to lower operational barriers, improve clarity on problematic areas, and improve reliability.</li><li>Quickly learn and adopt new technologies/processes.</li><li>Contribute to expanding the Salesforce Data Culture by building new relationships, integrating new tools, participating/sharing in learning sessions.</li><li>Self-starter, continuously look for process/product improvement areas, effectively communicate and work towards the improvements.</li><li>Advocate for open source data culture in the team.</li></ul><h4>Requirements</h4><ul><li>4+ years of experience</li><li>Experienced Professional with good knowledge of data structures and algorithms</li><li>Good understanding of the data modeling patterns (both relational and dimensional)</li><li>Strong in Exploratory data analysis using SQL/Pandas and identifying any data gaps and inconsistencies.</li><li>Expertise in big data technologies like Hadoop, Spark, Presto, Hive, etc.</li><li>Strong coding skills in Python/Java/Scala or equivalent.</li><li>Project experience with version control systems and CICD such as GIT, GitFlow, Bitbucket, Jenkins, etc.</li><li>Experience working with the Agile model.</li><li>Innovative: have that unique viewpoint to solve problems that make others run and cower.</li><li>Articulate technical concepts into easy-to-understand language for business partners.</li></ul><p><strong>Good To have (Optional)</strong></p><ul><li>Good understanding of logging frameworks (processing unstructured application logs), log analytics, and best practices.</li><li>Experience with cloud computing platforms such as AWS or GCP.</li><li>Knowledge of Salesforce Platform Admin/Development</li><li>Familiarity with Airflow or equivalent data pipeline orchestrators</li><li>(Basic) Understanding of Statistics &amp; Machine Learning</li><li>Familiarity with Container Systems like Docker, Kubernetes, etc.<br />\u00a0</li></ul><hr />",https://salesforce.wd1.myworkdayjobs.com/en-US/External_Career_Site/job/India---Hyderabad/Software-Engineering-MTS--Data-Intelligence_JR137161?source=techmaestro,HYDERABAD,18-02-2022T21:38:56,Min Experience : 4,Software Engineer [Data Intelligence],13-02-2022T11:10:24+0000UTC
VMware,13-02-2022T11:07:47+0000UTC,15-03-2022T11:07:47+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/vmware.svg,"<h4>Within your first 6 months</h4><ul><li>You will be expected to have a good understanding of vSAN control path functionalities.</li><li>You will participate in design discussions and development activities for the next generation of vSAN features.</li></ul><h4>After 6 months+</h4><ul><li>You will be responsible for designing and delivering solutions for various HCI features.</li><li>You will be regularly evaluated on the quality of the product you create and the code you write to ensure the continued advancement of your technical skills in an environment that looks to expand them.</li><li>As a member of the core vSAN team member, you will be expected to work with senior leads and PMs and generate ideas for next-generation HCI solutions.</li></ul><h4>Responsibilities</h4><p>Your regular activities may be modified to suit your professional strengths, but, you can expect a variety of the following assignments:</p><ul><li>Design and develop the next generation HCI management solution for vSAN</li><li>Work\u00a0on API, life-cycle management, high availability, security, and diagnostic.</li><li>Work with all the vSAN and vSphere teams to deliver a unified HCI product.<br />\u00a0</li></ul><hr />",https://careers.vmware.com/main/jobs/R2203200?source=techmaestro,BENGALURU,18-02-2022T21:38:57,Min Experience : 0,Member of Technical Staff,13-02-2022T11:07:47+0000UTC
Tekion,13-02-2022T11:06:04+0000UTC,15-03-2022T11:06:04+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/tekion.svg,"<h4><strong>Key Responsibilities\u00a0</strong></h4><ul><li>Write high-quality code and take responsibility for their task</li><li>Solve performance bottlenecks</li><li>Communicate and collaborate with management, product, QA, UI/UX teams</li><li>Deliver with quality, on-time in a fast-paced start-up environment</li></ul><h4><strong>Minimum Qualification\u00a0</strong></h4><ul><li>Bachelor/Master's in computer science or relevant fields</li><li>6+ months of relevant experience</li><li>Strong sense of ownership</li><li>Excellent Java and object-oriented development skills</li><li>Excellent understanding of Debugging performance and optimization techniques</li><li>Experience in Java, Mongo, MySQL, Spring boot,</li><li>Demonstrated ability to deliver in a fast-paced environment<br />\u00a0</li></ul><hr />",https://boards.greenhouse.io/tekion/jobs/4883657003?gh_src=8fbbc9533us,CHENNAI,18-02-2022T21:38:58,"Min Experience : 0,Level : 6 Months +",Associate Software Engineer [Referral],13-02-2022T11:06:04+0000UTC
Zenefits,13-02-2022T11:04:25+0000UTC,15-03-2022T11:04:25+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/zenefits-square.jpg,"<h4><strong>What you'll do</strong></h4><ul style=\""list-style-type:disc\""><li>Work with business technology team to define, build-out, and take ownership over features and projects.</li><li>Partner with cross-functional teams to ensure a complete end-to-end customer experience.</li><li>Write and test high-quality, maintainable code.</li><li>Tackle complex development challenges. From designing reliable services in a distributed system to integrating our product into our internal systems.</li></ul><h4><strong>What you'll bring</strong></h4><ul style=\""list-style-type:disc\""><li>4+ years of industry experience as a software engineer</li><li>Self-motivated and excellent attention to detail -- focused on execution and shipping production-quality systems</li><li>User first approach, comfortable with rapid iterations</li><li>Experience with web technologies and system design</li><li>Experience with at least one general-purpose programming language: C++/C#/Java/Python/Javascript/etc</li><li>Experience with our technical stack (Python/Django/Ember.js) is a plus, but not required</li><li>Experience with Salesforce Platform a plus, but not required</li><li>Experience with Zuora is a plus, but not required<br />\u00a0</li></ul><hr />",https://www.linkedin.com/jobs/view/2912939133?source=techmaestro,BENGALURU,18-02-2022T21:38:59,Min Experience : 4,Software Engineer [Business Technology],13-02-2022T11:04:25+0000UTC
Nutanix,12-02-2022T10:56:10+0000UTC,14-03-2022T10:56:10+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/nutanix.svg,"<h4><strong>Responsibilities</strong></h4><ul><li>Develop a deep understanding of complex distributed systems, and design innovative solutions for customer requirements.</li><li>Improve performance, scale-out, and resiliency of distributed systems and our distributed control plane.</li><li>Work closely with other development teams, quality teams, documentation writers, and product management to deliver high-quality products in a fast-paced environment.</li><li>Engage with customers and support when needed to solve production issues.</li></ul><h4><strong>Requirements</strong></h4><ul><li>Love of programming with a rock-solid understanding of Java and experience in developing applications, ideally for enterprise-quality software.</li><li>Experience in working with Springboot, hibernate, MVC frameworks</li><li>Familiarity with OS internals, concepts of distributed data management, and design/implementation tradeoffs in building clustered, high-performance, fault-tolerant distributed systems software</li><li>Experience working with virtualization technologies like VMware, Hyper-V, KVM, or Xen.</li><li>Familiarity with x86 architecture, virtualization, and/or storage management</li><li>Bachelor\u2019s/Master\u2019s (required), or Ph.D. (preferred) in Computer Science</li><li>1-2 years of industry experience or equivalent research experience<br />\u00a0</li></ul><hr />",https://nutanix.eightfold.ai/careers/job?domain=nutanix.com&pid=10310394&source=techmaestro,BENGALURU,18-02-2022T21:39:00,"Min Experience : 1,Max Experience : 2",Member of Technical Staff  [Backend],12-02-2022T10:56:10+0000UTC
Dream Sports,12-02-2022T10:54:40+0000UTC,14-03-2022T10:54:40+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/dreamsports.svg,"<h4>Your Role</h4><ul><li>Building high performance and scalable software platforms</li><li>Developing and owning product components \u2013 from inception to production to scaling up, supporting new requirements, re-architectures</li><li>Work with leaders in Product and Engineering to drive and implement platform and product vision</li><li>Continuously discover, evaluate, and implement new technologies to improve development efficiency</li></ul><h4>Must Have</h4><ul><li>2-4 years of hands-on coding and expertise in any programming language, preferably Java / Node.js</li><li>Proficiency in implementation of algorithms and use of advanced data structures</li><li>Strong relational and NoSQL database skills</li><li>Hands-on experience on Web framework and RESTful APIs</li></ul><h4>Good to Have</h4><ul><li>Love Sports</li><li>Strong design skills backed with analytical and problem-solving ability</li><li>Experience with reactive programming using VertX / Akka</li><li>Being a die-hard Cricket and/or Football Fan</li><li>Prior experience working on agile methodologies (Scrum)</li><li>A never say die approach to problem-solving<br />\u00a0</li></ul><hr />",https://jobs.lever.co/dreamsports/12cf4216-773f-4617-b13f-a077c4b9c3d8?lever-source=techmaestro,MUMBAI,18-02-2022T21:39:01,"Min Experience : 2,Max Experience : 4",Software Development Engineer I [Backend],12-02-2022T10:54:40+0000UTC
Meesho,12-02-2022T10:53:22+0000UTC,14-03-2022T10:53:22+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/meesho-logo.png,"<h4>About the role</h4><ul style=\""list-style-type:disc\""><li>As our SDE- II (Frontend) you will help us create an amazing product experience for users by:</li><li>Building responsive web design and web UX patterns</li><li>Collaborating with other engineers to build delightful user experiences</li><li>Understanding and resolving customer pain points</li><li>Ensuring the consistency and quality of our product</li></ul><h4>What will you do</h4><ul style=\""list-style-type:disc\""><li>Conceptualize and build a user interface that earns the trust of customers</li><li>Build efficient applications and abstractions for our team to build powerful workflows</li><li>Take sole ownership of the product and keep an eye out for bugs</li><li>Implement necessary changes and when the situation calls for it, take a stab at re-writing the entire product</li><li>Implement necessary changes - and even re-write the entire product when needed</li><li>Ensure technical scalability of UI/UX designs</li></ul><h4>What you will need</h4><ul style=\""list-style-type:disc\""><li>Bachelor\u2019s degree in any discipline</li><li>2 to 5 years experience in building and shipping products that people use</li><li>Familiarity with responsive web design, common Web UX patterns, and anti-patterns</li><li>Ability to tell a good design from bad</li><li>Ability to write clean, maintainable code which others can work on</li><li>Mastery of DOM manipulation (including jQuery) and understanding of components</li><li>Significant hands-on experience in ES6</li><li>Knowledge of browser behavior, performance, compatibility, and cross-browser issues</li><li>Proficiency in code versioning tools, such as Git</li><li>Proficiency in advanced CSS, animations, and responsiveness</li><li>Good architectural and design skills</li><li>Expertise in strong coding, data structures, and algorithms</li><li>Ability to own end to end responsibility - right from the requirement, to release</li><li>Ability to produce bug-free and production-grade code</li><li>Proficiency at debugging, including identifying page speed and performance bottlenecks, using tools like Chrome Dev tools, React Dev tools, etc.</li><li>Working knowledge on frontend frameworks and tools \u2013 NodeJS and ReactJS expertise is a bonus<br />\u00a0</li></ul><hr />",https://www.linkedin.com/jobs/view/2917867902?source=techmaestro,BENGALURU,18-02-2022T21:39:01,"Min Experience : 2,Max Experience : 5",Software Development Engineer II [Frontend],12-02-2022T10:53:22+0000UTC
